Container, 0, 0, 0, 0.007935, 0.007935, 0
Link, 0, MPI_LINK, 0.000000, 0.001157, 0.001157, PTP, rank-4, rank-5, 4_5_-3334_3
Link, 0, MPI_LINK, 0.000000, 0.001157, 0.001157, PTP, rank-4, rank-6, 4_6_-3334_2
Link, 0, MPI_LINK, 0.000000, 0.001157, 0.001157, PTP, rank-4, rank-1, 4_1_-3334_1
Link, 0, MPI_LINK, 0.001157, 0.001783, 0.000626, PTP, rank-5, rank-6, 5_6_-3334_9
Link, 0, MPI_LINK, 0.001157, 0.001783, 0.000626, PTP, rank-6, rank-0, 6_0_-3334_5
Link, 0, MPI_LINK, 0.001157, 0.001984, 0.000827, PTP, rank-1, rank-2, 1_2_-3334_8
Link, 0, MPI_LINK, 0.001157, 0.001984, 0.000827, PTP, rank-1, rank-3, 1_3_-3334_6
Link, 0, MPI_LINK, 0.001157, 0.002522, 0.001365, PTP, rank-5, rank-0, 5_0_-3334_7
Link, 0, MPI_LINK, 0.001157, 0.002723, 0.001566, PTP, rank-5, rank-2, 5_2_-3334_4
Link, 0, MPI_LINK, 0.001783, 0.003148, 0.001365, PTP, rank-6, rank-0, 6_0_-3334_12
Link, 0, MPI_LINK, 0.002522, 0.003148, 0.000626, PTP, rank-0, rank-1, 0_1_-3334_13
Link, 0, MPI_LINK, 0.002723, 0.003551, 0.000828, PTP, rank-2, rank-3, 2_3_-3334_15
Link, 0, MPI_LINK, 0.002723, 0.003551, 0.000828, PTP, rank-2, rank-4, 2_4_-3334_14
Link, 0, MPI_LINK, 0.001783, 0.003799, 0.002016, PTP, rank-6, rank-1, 6_1_-3334_11
Link, 0, MPI_LINK, 0.001783, 0.004201, 0.002418, PTP, rank-6, rank-3, 6_3_-3334_10
Link, 0, MPI_LINK, 0.003148, 0.004425, 0.001277, PTP, rank-0, rank-1, 0_1_-3334_18
Link, 0, MPI_LINK, 0.003799, 0.004425, 0.000626, PTP, rank-1, rank-2, 1_2_-3334_19
Link, 0, MPI_LINK, 0.004201, 0.005028, 0.000827, PTP, rank-3, rank-4, 3_4_-3334_21
Link, 0, MPI_LINK, 0.004201, 0.005028, 0.000827, PTP, rank-3, rank-5, 3_5_-3334_20
Link, 0, MPI_LINK, 0.003148, 0.005051, 0.001903, PTP, rank-0, rank-2, 0_2_-3334_17
Link, 0, MPI_LINK, 0.003148, 0.005654, 0.002506, PTP, rank-0, rank-4, 0_4_-3334_16
Link, 0, MPI_LINK, 0.004425, 0.005677, 0.001252, PTP, rank-1, rank-2, 1_2_-3334_24
Link, 0, MPI_LINK, 0.005051, 0.005677, 0.000626, PTP, rank-2, rank-3, 2_3_-3334_25
Link, 0, MPI_LINK, 0.004425, 0.006303, 0.001878, PTP, rank-1, rank-3, 1_3_-3334_23
Link, 0, MPI_LINK, 0.005654, 0.006482, 0.000828, PTP, rank-4, rank-5, 4_5_-3334_27
Link, 0, MPI_LINK, 0.005654, 0.006482, 0.000828, PTP, rank-4, rank-6, 4_6_-3334_26
Link, 0, MPI_LINK, 0.006303, 0.006932, 0.000629, PTP, rank-3, rank-4, 3_4_-3334_28
Link, 0, MPI_LINK, 0.004425, 0.007108, 0.002683, PTP, rank-1, rank-5, 1_5_-3334_22
Link, 0, MPI_LINK, 0.007108, 0.007935, 0.000827, PTP, rank-5, rank-6, 5_6_-3334_30
Link, 0, MPI_LINK, 0.007108, 0.007935, 0.000827, PTP, rank-5, rank-0, 5_0_-3334_29
Container, 0, MPI, 0, 0.007935, 0.007935, rank-6
State, rank-6, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-6, MPI_STATE, 0.000000, 0.001157, 0.001157, 0.000000, PMPI_Bcast
State, rank-6, MPI_STATE, 0.001157, 0.001783, 0.000626, 0.000000, PMPI_Bcast
State, rank-6, MPI_STATE, 0.001783, 0.001783, 0.000000, 0.000000, PMPI_Bcast
State, rank-6, MPI_STATE, 0.001783, 0.006482, 0.004699, 0.000000, PMPI_Bcast
State, rank-6, MPI_STATE, 0.006482, 0.007935, 0.001453, 0.000000, PMPI_Bcast
State, rank-6, MPI_STATE, 0.007935, 0.007935, 0.000000, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 0.007935, 0.007935, rank-5
State, rank-5, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-5, MPI_STATE, 0.000000, 0.001157, 0.001157, 0.000000, PMPI_Bcast
State, rank-5, MPI_STATE, 0.001157, 0.001157, 0.000000, 0.000000, PMPI_Bcast
State, rank-5, MPI_STATE, 0.001157, 0.005028, 0.003871, 0.000000, PMPI_Bcast
State, rank-5, MPI_STATE, 0.005028, 0.006482, 0.001454, 0.000000, PMPI_Bcast
State, rank-5, MPI_STATE, 0.006482, 0.007108, 0.000626, 0.000000, PMPI_Bcast
State, rank-5, MPI_STATE, 0.007108, 0.007935, 0.000827, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 0.007935, 0.007935, rank-4
State, rank-4, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-4, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Bcast
State, rank-4, MPI_STATE, 0.000000, 0.003551, 0.003551, 0.000000, PMPI_Bcast
State, rank-4, MPI_STATE, 0.003551, 0.005028, 0.001477, 0.000000, PMPI_Bcast
State, rank-4, MPI_STATE, 0.005028, 0.005654, 0.000626, 0.000000, PMPI_Bcast
State, rank-4, MPI_STATE, 0.005654, 0.006932, 0.001278, 0.000000, PMPI_Bcast
State, rank-4, MPI_STATE, 0.006932, 0.007935, 0.001003, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 0.007935, 0.007935, rank-3
State, rank-3, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-3, MPI_STATE, 0.000000, 0.001984, 0.001984, 0.000000, PMPI_Bcast
State, rank-3, MPI_STATE, 0.001984, 0.003551, 0.001567, 0.000000, PMPI_Bcast
State, rank-3, MPI_STATE, 0.003551, 0.004201, 0.000650, 0.000000, PMPI_Bcast
State, rank-3, MPI_STATE, 0.004201, 0.005677, 0.001476, 0.000000, PMPI_Bcast
State, rank-3, MPI_STATE, 0.005677, 0.006303, 0.000626, 0.000000, PMPI_Bcast
State, rank-3, MPI_STATE, 0.006303, 0.007935, 0.001632, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 0.007935, 0.007935, rank-2
State, rank-2, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-2, MPI_STATE, 0.000000, 0.001984, 0.001984, 0.000000, PMPI_Bcast
State, rank-2, MPI_STATE, 0.001984, 0.002723, 0.000739, 0.000000, PMPI_Bcast
State, rank-2, MPI_STATE, 0.002723, 0.004425, 0.001702, 0.000000, PMPI_Bcast
State, rank-2, MPI_STATE, 0.004425, 0.005051, 0.000626, 0.000000, PMPI_Bcast
